run,decision-noise,observation-error-rate,initial-israel-friction,initial-israel-security-perception,initial-iran-assets,initial-iran-regime-stability,initial-mine-count,mine-batch-size,max-ticks,tau-d-rate,diplomacy-bridge-prob,tau-c-rate,tau-k-rate,selective-targeting-recognition,initial-insurer-memory,initial-operator-memory,initial-market-memory,initial-israel-incomplete-victory-aversion,[step],military-layer,economic-war-layer,access-layer,diplomacy-layer,ever-backchannel,ever-ceasefire-talks,ever-fragile-arrangement,diplomacy-bridge-count,first-backchannel-tick-report,no-talks-share,backchannel-share,ceasefire-talks-share,fragile-arrangement-share,diplomatic-activation-share,max-diplomatic-momentum-report,strategic-regime,throughput,insurance,operator-caution,permission-factor,brent-crude-price,crisis-state,outcome-ground-war,outcome-accidental-war,outcome-escalation-cascade,outcome-severe-escalation,awrp-current,risk-premium,market-memory,disruption-belief,risk-premium-gross-signal,risk-premium-reassurance-signal,risk-premium-target,risk-premium-gap,market-shock-build-up-rate,market-recovery-rate-current,outcome-managed-stalemate,ever-managed-stalemate,ms-condition-this-tick,ms-share,ms-duration,first-managed-stalemate-tick,military-pause-window-flag,military-deescalation-window-flag,major-action-this-tick-flag,low-intensity-military-flag,commercial-non-normalization-score,ticks-since-major-strike-flag,risk-premium-decay-share,risk-premium-post-deescalation-decay-share,risk-premium-normalized-recovery,price-recovery-20pct-fired,price-recovery-lag-20pct-deescalation,price-recovery-fired,price-recovery-strict-fired,tick-military-deescalation-window-start,tick-awrp-recovery-frac,tick-price-recovery-frac,tick-price-recovery-frac-strict,tick-price-recovery-20pct,awrp-recovery-lag-frac-deescalation,price-recovery-lag-frac-deescalation,price-recovery-lag-frac-strict,tau-c-over-tau-m,tau-k-over-tau-m,tau-d-over-tau-m,insurance-floor-hit,operator-caution-ceiling-hit,awrp-ceiling-hit,risk-premium-high-hit,selective-passage-share,partial-closure-share,contested-reopening-share,ever-selective-passage
518,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,0.5,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,95,0.8466666666666667,0.15333333333333332,0,0,0.15333333333333332,0.37499999999999994,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32128422042450266,1,0,0.97,114.46862810879834,Selective_Passage,0,0,0,0,0.39906270416452455,44.46862810879834,0.9378139937727749,0.23419141666414653,48.454956264953296,1,47.454956264953296,3.98177087487327,0.25,0.1,0,0,0,0,0,-1,0,0,1,0,1,0,0.5,0.48148148148148145,0.08845293715986224,0,-1,0,0,95,15,-1,-1,-1,-80,-1,-1,1,2,1,0,0,0,0,0.96,0.04,0,1
519,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11000000000000001,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3141882385106485,1,0.5259037159857206,0.98,108.65165278631623,Selective_Passage,0,0,0,0,0.37053097856851896,38.651652786316234,0.9401079021384238,0.20062468066884584,43.1697333299213,10.690000000000001,32.4797333299213,-7.7148993204936644,0.25,0.2,0,1,0,0.04666666666666667,7,1,0,0,0,1,1,2,0.5102040816326531,0.5033557046979866,0.3230734037376496,1,23,0,0,0,37,-1,-1,23,37,-1,-1,2.5,1,1,0,0,0,0,0.9533333333333334,0.04666666666666667,0,1
520,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.135,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.317499747103804,1,0,0.97,111.83884535670256,Selective_Passage,0,0,0,0,0.38423030249944634,41.838845356702564,0.9889421791497863,0.2167415323522898,43.64789364309758,10.09,33.557893643097586,-10.351189642006226,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.5337837837837838,0.5407407407407407,0.13497422526325856,1,6,0,0,14,14,-1,-1,20,0,-1,-1,1,1,1,0,0,0,0,0.9666666666666667,0.03333333333333333,0,1
521,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1.5,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.10500000000000001,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3331846374791245,1,0.1096777202098839,0.98,108.99290814382513,Selective_Passage,0,0,0,0,0.37649760305364866,38.99290814382513,0.8285057948425112,0.20764423888664543,43.799717081923916,0.7500000000000001,43.049717081923916,5.409078584131706,0.25,0.30000000000000004,0,0,0,0.006666666666666667,1,-1,0,0,1,0,1,0,0.46621621621621623,0.453125,0.20946140477103797,1,-27,0,0,85,26,-1,-1,58,-59,-1,-1,2.5,0.6666666666666666,1,0,0,0,0,0.98,0.02,0,1
522,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1.5,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.14000000000000004,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3205031246445981,1,0,0.97,111.10958712378984,Selective_Passage,0,0,0,0,0.38829124282328636,41.10958712378984,0.9622534419558012,0.2215191092038663,43.19081144517882,10.09,33.10081144517882,-11.441108112301457,0.25,0.30000000000000004,0,0,0,0,0,-1,0,0,0,1,1,1,0.4594594594594595,0.47058823529411764,0.18378211690054588,1,-63,0,0,81,14,-1,-1,18,-67,-1,-1,1,0.6666666666666666,1,0,0,0,0,0.9533333333333334,0.04666666666666667,0,1
523,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,0.5,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11500000000000005,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3114271523991787,1,0.28700271583131426,0.97,114.87040629806259,Selective_Passage,0,0,0,0,0.38847652427520396,44.87040629806258,0.9884951145346267,0.22173708738259287,43.89739901946387,10.09,33.80739901946387,-12.292230309554121,0.25,0.1,0,0,0,0.006666666666666667,1,-1,0,0,0,1,1,1,0.49324324324324326,0.5116279069767442,0.12602243504613322,1,8,0,0,20,28,-1,-1,28,8,-1,-1,2.5,2,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
524,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,0.5,0,0.6,0.6,0.6,0.72,113,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11000000000000001,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.31432884,1,0,0.97,117.48619401634564,Ground_War,1,0,0,1,0.4327357176066766,47.486194016345635,1,0.2738067265960902,55.118188720000006,0.10000000000000002,55.018188720000005,10.04265960487249,0.25,0.1,0,0,0,0,0,-1,0,0,1,0,1,0,0.45045045045045046,0.4423076923076923,0.010896828121005661,0,-1,0,0,60,17,-1,-1,-1,-43,-1,-1,1,2,1,0,0,0,0,0.9734513274336283,0.02654867256637168,0,1
525,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.13500000000000004,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.2931801854853208,0.9794261977034142,0.6583235240887569,0.9408399999999998,113.04364812798798,Selective_Passage,0,0,0,0,0.39864091099744975,43.04364812798798,1,0.2336951894087644,53.32987502339604,1.4500000000000002,51.87987502339604,11.781635860544078,0.25,0.2,0,1,0,0.02666666666666667,4,26,0,0,1,0,2,0,0.47297297297297297,0.48091603053435117,0.17205301239302123,1,8,0,0,18,26,-1,-1,26,8,-1,-1,2.5,1,1,0,0,0,0,0.9733333333333334,0.02666666666666667,0,1
526,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,0,66,0.9533333333333334,0.04666666666666667,0,0,0.04666666666666667,0.27,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31989363717131153,1,0,0.97,109.79957859890342,Selective_Passage,0,0,0,0,0.34843999432071215,39.79957859890342,0.9676694946420279,0.1746352874361319,43.28356897236606,10.19,33.093568972366064,-8.3825120331717,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.5034013605442177,0.4939759036144578,0.09609143748105489,1,-6,0,0,66,15,-1,-1,60,-51,-1,-1,1,1,1,0,0,0,0,1,0,0,1
527,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1.5,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,Backchannel_Bargaining,1,0,0,2,128,0.94,0.06,0,0,0.06,0.32,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | Backchannel_Bargaining,0.30058733012384303,0.9858419399481161,0.13965277392046466,0.9199999999999999,106.26311237275243,Selective_Passage,0,0,0,0,0.37357051655403906,36.26311237275243,0.9986207491635505,0.20420060771063422,47.36317778473792,11.3,36.06317778473792,-0.2856208400207336,0.25,0.30000000000000004,0,0,0,0.006666666666666667,1,-1,1,1,0,1,1,3,0.4864864864864865,0.504950495049505,0.29311020788105263,1,-12,0,0,48,29,-1,-1,36,-19,-1,-1,2.5,0.6666666666666666,1,0,0,0,0,0.96,0.04,0,1
528,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1.5,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,Backchannel_Bargaining,1,0,0,1,132,0.88,0.12,0,0,0.12,0.40499999999999997,Active_Military_War | Prolonged_Economic_War | Selective_Passage | Backchannel_Bargaining,0.3329580770130244,1,0,0.97,107.5464294504851,Selective_Passage,0,0,0,0,0.39468417421172675,37.546429450485114,0.8334414829677388,0.2290402049549726,46.67043515425294,3.649999999999999,43.020435154252944,7.298674271690437,0.25,0.30000000000000004,0,0,0,0,0,-1,0,0,1,0,1,0,0.46621621621621623,0.4117647058823529,0.14706807627667617,1,1,0,0,132,16,-1,-1,133,-116,-1,-1,1,0.6666666666666666,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
529,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,0.5,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.07,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.27770445338068794,0.9347108550267024,0.3921879034009401,0.8499999999999999,112.7235232727207,Selective_Passage,0,0,0,0,0.3848106677701744,42.7235232727207,1,0.2174243150237346,48.64814782785089,11.200000000000001,37.44814782785089,-5.861528272077564,0.25,0.1,0,0,0,0.006666666666666667,1,-1,1,1,0,1,1,3,0.4557823129251701,0.45794392523364486,0.20868225388311065,1,59,0,0,42,33,-1,-1,101,-9,-1,-1,2.5,2,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
530,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,0.5,0,0.6,0.6,0.6,0.72,65,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.15000000000000002,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3153960427024063,1,0,0.97,113.82193046398022,Ground_War,1,0,0,1,0.3909942948571312,43.82193046398022,0.9904584552034341,0.22469917042015436,52.15505105102153,1.7000000000000002,50.45505105102153,8.844160782721744,0.25,0.1,0,0,0,0,0,-1,0,0,0,1,1,2,0.49206349206349204,0.4,0.057139187564085224,0,-1,0,0,59,11,-1,-1,-1,-48,-1,-1,1,2,1,0,0,0,0,0.9538461538461539,0.046153846153846156,0,1
531,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.13000000000000003,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.318117475612305,1,0.17518429876968572,0.98,111.40444797182197,Selective_Passage,0,0,0,0,0.3791211640278658,41.404447971821966,0.9698363590609662,0.21073078120925384,43.37940487663917,10.09,33.28940487663917,-10.143803868978495,0.25,0.2,0,0,0,0.006666666666666667,1,-1,0,0,0,1,1,1,0.4594594594594595,0.5164835164835165,0.2293098556776754,1,-16,0,0,58,34,-1,-1,42,-24,-1,-1,2.5,1,1,0,0,0,0,0.96,0.04,0,1
532,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.16000000000000003,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.326051238347796,1,0,0.97,108.99679707759476,Selective_Passage,0,0,0,0,0.35595889198942743,38.99679707759476,0.9129515654731502,0.18348104939932638,42.346447401259624,10.09,32.25644740125962,-8.425437095418928,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.4557823129251701,0,0.1316387094167409,1,-1,0,0,-1,11,-1,-1,95,-1,-1,-1,1,1,1,0,0,0,0,1,0,0,1
533,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1.5,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.10500000000000001,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.30802720809630824,0.9852700950047658,0.09465101570821857,0.9099999999999999,107.33839785412911,Selective_Passage,0,0,0,0,0.38167673268821667,37.33839785412911,0.9224146108458718,0.21373733257437258,48.90917786441526,1.4500000000000002,47.45917786441526,13.494373347048196,0.25,0.30000000000000004,0,1,0,0.04,6,94,0,0,1,0,1,0,0.46621621621621623,0.46308724832214765,0.33834029255440046,1,19,0,0,0,32,-1,-1,19,32,-1,-1,2.5,0.6666666666666666,1,0,0,0,0,0.96,0.04,0,1
534,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1.5,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11000000000000001,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.30605255532148384,1,0.03176488010354492,0.9199999999999999,110.02741486053066,Selective_Passage,0,0,0,0,0.40736731613277327,40.027414860530655,0.9785614598455097,0.24396154839149795,46.79995477858199,10.4,36.39995477858199,-5.182085831355231,0.25,0.30000000000000004,0,0,0,0,0,-1,0,0,0,1,1,1,0.47297297297297297,0.48672566371681414,0.2032237895379864,1,-23,0,0,36,13,-1,-1,13,-23,-1,-1,1,0.6666666666666666,1,0,0,0,0,0.9666666666666667,0.03333333333333333,0,1
535,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,0.5,0,0.6,0.6,0.6,0.72,12,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.32014140069196967,0.737272549708498,0.5440873356814699,0.98,115.75674421416383,Ground_War,1,0,0,1,0.5473587541434675,45.75674421416383,0.7078099474412652,0.40865735781584406,50.02726922095798,0,50.02726922095798,5.694033342392203,0.25,0.1,0,0,0,0,0,-1,0,0,1,0,2,0,0.3,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,2,1,0,0,0,0,0.75,0.25,0,1
536,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,0.5,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11000000000000004,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32506405125962906,1,0,0.98,111.8412369268779,Selective_Passage,0,0,0,0,0.3450038579483744,41.8412369268779,0.9689496811808516,0.170592774056911,42.98576582973814,10.19,32.795765829738144,-10.050523441266392,0.25,0.1,0,0,0,0,0,-1,0,0,0,1,1,1,0.5135135135135135,0.5925925925925926,0.10673467626732829,0,-1,0,0,95,12,-1,-1,-1,-83,-1,-1,1,2,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
537,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,15,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2476031414187898,0.26842358431429036,0.9958606027447308,0.98,122.88695267664762,Ground_War,1,0,0,1,0.5598031569442499,52.886952676647624,0.994179219750519,0.42329783169911755,59.43794887943153,0.4,59.03794887943153,8.201328270378546,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,4,2,0.25,0,0.05370959149355519,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1,1,0,1,0,1,0.4666666666666667,0.5333333333333333,0,1
538,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,12,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3218616041787049,1,0,0.97,113.64675898946085,Ground_War,1,0,0,1,0.47602597438181726,43.64675898946085,0.9326517758144549,0.32473644044919675,51.16669464459363,0,51.16669464459363,10.026580873510383,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,2,0,0.2,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0.75,0.25,0,1
539,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1.5,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.135,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3278428173710275,1,0,0.97,107.88479985962695,Selective_Passage,0,0,0,0,0.385531824449769,37.88479985962696,0.8970311621725918,0.21827273464678706,42.07378808135698,10.09,31.98378808135698,-8.430016826099969,0.25,0.30000000000000004,0,0,0,0.013333333333333334,2,-1,0,0,0,1,1,1,0.46938775510204084,0.46308724832214765,0.27435612166755513,1,23,0,0,0,24,-1,-1,23,24,-1,-1,2.5,0.6666666666666666,1,0,0,0,0,0.96,0.04,0,1
540,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1.5,0,0.6,0.6,0.6,0.72,14,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.30866742215913795,1,0.26699763444926083,0.97,119.2329362113739,Accidental_War,0,1,0,1,0.508609871770737,49.2329362113739,1,0.36307043737733763,52.55596826931621,0,52.55596826931621,4.430709410589756,0.25,0.30000000000000004,0,0,0,0,0,-1,0,0,1,0,2,0,0.16666666666666666,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0.6666666666666666,1,0,0,0,0,0.7857142857142857,0.21428571428571427,0,1
541,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,0.5,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.16000000000000003,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31432884,1,0,0.97,113.70959953613962,Selective_Passage,0,0,0,0,0.3783687242517959,43.70959953613961,1,0.20984555794328932,52.31818872,1.75,50.56818872,9.144785578480516,0.25,0.1,0,0,0,0,0,-1,0,0,1,0,1,0,0.5067567567567568,0.53,0.16122320764725132,1,0,0,0,49,29,-1,-1,49,-20,-1,-1,2.5,2,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
542,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,0.5,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.135,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3163346375318869,1,0,0.97,113.52451025378357,Selective_Passage,0,0,0,0,0.3660371917006859,43.52451025378357,0.9820667554906044,0.1953378725890422,46.41157299174425,0.4,46.01157299174425,3.316083650614246,0.25,0.1,0,0,0,0,0,-1,0,0,1,0,1,0,0.4864864864864865,0.49557522123893805,0.09539126405848815,0,-1,0,0,36,14,-1,-1,-1,-22,-1,-1,1,2,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
543,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.16000000000000003,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3239175762648363,1,0,0.97,111.91322622023414,Selective_Passage,0,0,0,0,0.39108870921487243,41.91322622023414,0.9319118013474008,0.22481024613514403,42.671168133584644,10.19,32.481168133584646,-11.790072608311867,0.25,0.2,0,1,0,0.03333333333333333,5,17,0,0,0,1,1,1,0.4797297297297297,0.48120300751879697,0.21500430559150327,1,33,0,0,16,27,-1,-1,49,11,-1,-1,2.5,1,1,0,0,0,0,0.96,0.04,0,1
544,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.16000000000000003,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3182145374740725,1,0,0.97,111.57990284513951,Selective_Passage,0,0,0,0,0.3768603249306913,41.579902845139515,0.982590379523608,0.20807097050669565,43.5391101321817,10.09,33.4491101321817,-10.16349089119727,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.47297297297297297,0.4594594594594595,0.0947962888419798,0,-1,0,0,75,13,-1,-1,-1,-62,-1,-1,1,1,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
545,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1.5,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,140,0.9533333333333334,0.04666666666666667,0,0,0.04666666666666667,0.3,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3325650996950069,1,0,0.98,105.99057133182244,Selective_Passage,0,0,0,0,0.3790685097388145,35.99057133182244,0.8799605780258046,0.21066883498684058,41.640717778573396,12.09,29.550717778573397,-9.199790790355774,0.25,0.30000000000000004,0,0,0,0.02,3,-1,0,0,0,1,1,1,0.47297297297297297,0.4697986577181208,0.3147226894513506,1,44,0,0,0,27,-1,-1,44,27,-1,-1,2.5,0.6666666666666666,1,0,0,0,0,0.96,0.04,0,1
546,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1.5,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,54,0.8533333333333334,0.14666666666666667,0,0,0.14666666666666667,0.355,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3201483756140592,1,0,0.97,111.58472048010445,Selective_Passage,0,0,0,0,0.41711292272877165,41.58472048010445,0.9479692474245479,0.2554269679162019,48.62858689227391,0.4,48.22858689227391,8.858488549559283,0.25,0.30000000000000004,0,0,0,0,0,-1,0,0,1,0,2,0,0.47297297297297297,0.4842105263157895,0.10640962508089455,1,-25,0,0,54,15,-1,-1,29,-39,-1,-1,1,0.6666666666666666,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
547,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,0.5,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09000000000000002,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.2947727584228067,1,0.9798245938640381,0.97,113.98891633710038,Selective_Passage,0,0,0,0,0.37988666548387945,43.98891633710038,0.9890912746665137,0.21163137115750522,47.404275952106886,10.4,37.00427595210689,-7.760711538881658,0.25,0.1,0,1,0,0.04,6,131,0,0,0,1,2,2,0.5,0.5075757575757576,0.14930939544166125,0,-1,0,0,17,34,-1,-1,-1,17,-1,-1,2.5,2,1,0,0,0,0,0.9666666666666667,0.03333333333333333,0,1
548,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,0.5,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11500000000000005,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3292192353178756,1,0,0.98,113.419496098021,Selective_Passage,0,0,0,0,0.3731689017878736,43.419496098021,0.9337743705708702,0.20372811975043953,42.36932231172802,10.19,32.17932231172802,-12.489081984769975,0.25,0.1,0,0,0,0.006666666666666667,1,-1,0,0,0,1,1,1,0.5170068027210885,0.5100671140939598,0.07202325520667827,0,-1,0,0,0,20,-1,-1,-1,20,-1,-1,1,2,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
549,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.15000000000000002,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32075327154095024,1,0.24605858328720964,0.97,111.27184484237281,Selective_Passage,0,0,0,0,0.3869185395226076,41.271844842372815,0.9133831065227842,0.2199041641442442,42.57431311616261,10.39,32.184313116162606,-11.359414657762763,0.25,0.2,0,0,0,0.03333333333333333,5,-1,0,0,0,1,1,1,0.46621621621621623,0.47540983606557374,0.2584235259790096,1,5,0,0,27,32,-1,-1,32,5,-1,-1,2.5,1,1,0,0,0,0,0.9666666666666667,0.03333333333333333,0,1
550,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,11,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.30772400605481004,1,0.31148999930154764,0.97,117.64708450471423,Ground_War,1,0,0,1,0.5069028848206294,47.64708450471423,1,0.36106221743603456,52.59559174569797,0.8,51.795591745697976,5.531342987978334,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,2,2,0.25,0,0.03174254918853841,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0.6363636363636364,0.36363636363636365,0,1
