run,decision-noise,observation-error-rate,initial-israel-friction,initial-israel-security-perception,initial-iran-assets,initial-iran-regime-stability,initial-mine-count,mine-batch-size,max-ticks,tau-d-rate,diplomacy-bridge-prob,tau-c-rate,tau-k-rate,selective-targeting-recognition,initial-insurer-memory,initial-operator-memory,initial-market-memory,initial-israel-incomplete-victory-aversion,[step],military-layer,economic-war-layer,access-layer,diplomacy-layer,ever-backchannel,ever-ceasefire-talks,ever-fragile-arrangement,diplomacy-bridge-count,first-backchannel-tick-report,no-talks-share,backchannel-share,ceasefire-talks-share,fragile-arrangement-share,diplomatic-activation-share,max-diplomatic-momentum-report,strategic-regime,throughput,insurance,operator-caution,permission-factor,brent-crude-price,crisis-state,outcome-ground-war,outcome-accidental-war,outcome-escalation-cascade,outcome-severe-escalation,awrp-current,risk-premium,market-memory,disruption-belief,risk-premium-gross-signal,risk-premium-reassurance-signal,risk-premium-target,risk-premium-gap,market-shock-build-up-rate,market-recovery-rate-current,outcome-managed-stalemate,ever-managed-stalemate,ms-condition-this-tick,ms-share,ms-duration,first-managed-stalemate-tick,military-pause-window-flag,military-deescalation-window-flag,major-action-this-tick-flag,low-intensity-military-flag,commercial-non-normalization-score,ticks-since-major-strike-flag,risk-premium-decay-share,risk-premium-post-deescalation-decay-share,risk-premium-normalized-recovery,price-recovery-20pct-fired,price-recovery-lag-20pct-deescalation,price-recovery-fired,price-recovery-strict-fired,tick-military-deescalation-window-start,tick-awrp-recovery-frac,tick-price-recovery-frac,tick-price-recovery-frac-strict,tick-price-recovery-20pct,awrp-recovery-lag-frac-deescalation,price-recovery-lag-frac-deescalation,price-recovery-lag-frac-strict,tau-c-over-tau-m,tau-k-over-tau-m,tau-d-over-tau-m,insurance-floor-hit,operator-caution-ceiling-hit,awrp-ceiling-hit,risk-premium-high-hit,awrp-peak-value,risk-premium-peak-value,outcome-tau-c-leads-frac-deescalation
229,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.5,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11000000000000004,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.2985777736125381,1,0.902934034306054,0.97,113.42193466972554,Selective_Passage,0,0,0,0,0.36349988398025884,43.42193466972554,0.9696485688079923,0.19235280468265745,47.00337576149251,1.1,45.903375761492505,3.308588122355957,0.25,0.16000000000000003,0,1,0,0.013333333333333334,2,61,0,0,1,0,2,0,0.42567567567567566,0.4157303370786517,0.2004360645081168,1,-6,0,0,60,27,-1,-1,54,-33,-1,-1,2.5,1.25,1,0,0,0,0,0.6491956045970266,54.307020042134376,1
230,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.5,0.6,0.6,0.6,0.72,10,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.32990748425710775,1,0.21709103281891004,0.98,113.60745296086924,Accidental_War,0,1,0,1,0.48238493712227604,43.60745296086924,0.8374425781685871,0.33221757308503064,49.64817363049196,0.4,49.24817363049196,7.520960892830296,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,2,2,0.25,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6277760059286785,43.60745296086924,0
231,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.75,0.6,0.6,0.6,0.72,49,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.060000000000000005,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.27931484448136634,0.7905028775429047,0.9995231722497643,0.97,117.5314610758376,Accidental_War,0,1,0,1,0.373138276915178,47.531461075837605,1,0.2036920904884447,55.04575926652518,0.4,54.64575926652518,9.485730920916772,0.25,0.16000000000000003,0,0,0,0.04081632653061224,2,-1,0,0,0,1,2,2,0.46808510638297873,0.4864864864864865,0.0954628341369782,0,-1,0,0,11,22,-1,-1,-1,11,-1,-1,2.5,1.25,1,0,1,0,0,0.6441768467904001,52.54782541797239,0
232,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.75,0.6,0.6,0.6,0.72,10,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.310972307452954,0.9885500454438123,0.4414591959230787,0.97,118.7031954531248,Ground_War,1,0,0,1,0.49363710995391963,48.7031954531248,0.93956531323341,0.3454554234751996,54.578472698407346,0.8,53.77847269840735,6.7670363270433995,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,2,2,0.125,0,0.015058249694957688,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6106844159400001,49.447792661892066,0
233,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0,0.6,0.6,0.6,0.72,15,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.26675709958634874,0.5583658968297616,0.8695539471664292,0.97,121.32083978884779,Ground_War,1,0,0,1,0.5550252707250902,51.32083978884779,1,0.4176767890883414,59.76600643639479,0.10000000000000002,59.66600643639479,11.126888863395997,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,3,0,0.23076923076923078,0,0.0028540477727001874,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,0,0,1,0.67990582048853,51.46773115230897,0
234,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,0,84,0.9933333333333333,0.006666666666666667,0,0,0.006666666666666667,0.20000000000000007,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3208662955097477,1,0,0.98,114.35447318891916,Selective_Passage,0,0,0,0,0.37996419449967345,44.35447318891916,0.9594330206195212,0.21172258176432174,45.940585044272666,0.10000000000000002,45.840585044272665,1.9814824738046752,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.46621621621621623,0,0.05795881380155017,0,-1,0,0,-1,13,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.651441085267215,47.08336943091517,0
235,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.25,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.1,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.316040842306538,1,0.04362069209630509,0.97,113.37463135791717,Selective_Passage,0,0,0,0,0.37392227537486694,43.37463135791716,0.9936368043326754,0.2046144416174905,43.767380996850584,10.09,33.67738099685059,-11.544345667936398,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.4594594594594595,0.45794392523364486,0.161982311699122,1,-4,0,0,42,27,-1,-1,38,-15,-1,-1,2.5,1.25,1,0,0,0,0,0.6493506051587283,51.75861078285991,1
236,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.25,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,88,0.8533333333333334,0.14666666666666667,0,0,0.14666666666666667,0.35000000000000003,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31223061399999996,1,0,0.9499999999999998,113.05796872942919,Selective_Passage,0,0,0,0,0.37492430574773883,43.05796872942919,1,0.2057933008796927,44.00631421200001,10.09,33.916314212,-10.882922044558562,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.46621621621621623,0.4766355140186916,0.05543722768648944,1,0,0,0,42,11,-1,-1,42,-31,-1,-1,1,1.25,1,0,0,0,0,0.6675611889680282,45.58507914086814,1
237,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.5,0.6,0.6,0.6,0.72,40,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.065,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3052610355882399,1,0.6812092411999398,0.97,116.33177009928565,Accidental_War,0,1,0,1,0.40500051722714403,46.33177009928565,0.9519297945547227,0.24117707909075767,52.10296595777248,0,52.10296595777248,7.694927811315779,0.25,0.16000000000000003,0,0,0,0.025,1,-1,0,0,1,0,2,0,0.42105263157894735,0.3333333333333333,0.04723720611644298,0,-1,0,0,30,30,-1,-1,-1,0,-1,-1,2.5,1.25,1,0,0,0,0,0.6466611379573733,48.62886166076311,0
238,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.5,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,116,0.8933333333333333,0.10666666666666667,0,0,0.10666666666666667,0.32,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31868140526195043,1,0,0.97,112.01548378199925,Selective_Passage,0,0,0,0,0.3758702860974301,42.01548378199926,0.9784416797595029,0.20690621893815306,43.46805780801592,10.49,32.97805780801592,-10.758840445218262,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.46621621621621623,0.4857142857142857,0.096166486464579,1,13,0,0,44,14,-1,-1,57,-30,-1,-1,1,1.25,1,0,0,0,0,0.6378675796669713,46.48586620521754,1
239,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.75,0.6,0.6,0.6,0.72,9,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2792235207487973,0.45989075710948524,0.7984127534113735,0.97,120.4549467297942,Ground_War,1,0,0,1,0.5741351416942118,50.4549467297942,0.8439475778991712,0.4401589902284844,55.09821755184333,0,55.09821755184333,6.191027762732162,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,4,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,0,0,1,0.6441768467904001,50.4549467297942,0
240,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.75,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.12000000000000002,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3147603157836515,1,0,0.97,113.0879759984891,Selective_Passage,0,0,0,0,0.3514192722558598,43.0879759984891,0.9961423021989534,0.17814032030101154,46.65223128435366,0.9000000000000001,45.75223128435366,3.552340381152746,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.42567567567567566,0.4461538461538462,0.19045106953748067,1,-63,0,0,84,15,-1,-1,21,-69,-1,-1,1,1.25,1,0,0,0,0,0.6134233967565175,53.224671637663285,1
241,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11000000000000001,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.30080531971238705,1,0.9775604796153156,0.98,111.34852439816297,Selective_Passage,0,0,0,0,0.3765145621740972,41.34852439816296,0.9716433401571842,0.20766419079305545,44.128657418692924,10.49,33.63865741869292,-9.17841307079766,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,2,2,0.47297297297297297,0,0.21124362629546864,1,-1,0,0,-1,29,-1,-1,66,-1,-1,-1,2.5,1.25,1,0,0,0,0,0.6526960524904846,52.422428238471696,0
242,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0,0.6,0.6,0.6,0.72,9,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3340963658296199,1,0.24495207478477674,0.98,114.06974278368554,Ground_War,1,0,0,1,0.5300574182404274,44.06974278368554,0.7947091622259115,0.3883028449887381,48.94234624675727,0,48.94234624675727,6.496804617428964,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,2,0,0.2857142857142857,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6705496899191163,44.06974278368554,0
243,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.25,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,0,109,0.9933333333333333,0.006666666666666667,0,0,0.006666666666666667,0.21000000000000002,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3138862391647614,1,0.11302229468646914,0.97,114.87180594114982,Selective_Passage,0,0,0,0,0.37992773514511535,44.871805941149816,0.982530542331618,0.21167968840601803,52.12015667999208,0.8,51.32015667999208,8.597800985123023,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.5337837837837838,0.5726495726495726,0.14151685720992033,1,0,0,0,32,25,-1,-1,32,-7,-1,-1,2.5,1.25,1,0,0,0,0,0.6576805612108713,52.26870943011875,1
244,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.25,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.10500000000000004,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31703958903756174,1,0,0.97,112.08171927299392,Selective_Passage,0,0,0,0,0.373846277523313,42.081719272993915,0.9930312547091596,0.20452503238036826,43.717924818815995,10.19,33.527924818816,-10.18308863592609,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.5067567567567568,0.5280898876404494,0.181099439451693,1,-24,0,0,60,18,-1,-1,36,-42,-1,-1,1,1.25,1,0,0,0,0,0.6490308843345693,51.3880699322241,1
245,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.5,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.15000000000000008,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31208561839316934,1,0.6102458398983126,0.98,113.57673492818881,Selective_Passage,0,0,0,0,0.3664770662250103,43.576734928188806,0.9422517884355605,0.1958553720294239,43.28644009848784,10.09,33.19644009848784,-12.3574938448821,0.25,0.16000000000000003,0,0,0,0.013333333333333334,2,-1,0,0,0,1,1,1,0.42567567567567566,0.4444444444444444,0.18925380180444354,1,-15,0,0,41,25,-1,-1,26,-16,-1,-1,2.5,1.25,1,0,0,0,0,0.6466611379573733,53.74892293688913,1
246,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.5,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11000000000000001,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3208106328005238,1,0,0.97,110.77220099518996,Selective_Passage,0,0,0,0,0.35548506111487754,40.77220099518997,0.9595208503162106,0.18292360131162064,43.14401196629901,10.19,32.954011966299014,-9.307367891536849,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.46621621621621623,0.4725274725274725,0.13474223898523785,0,-1,0,0,58,11,-1,-1,-1,-47,-1,-1,1,1.25,1,0,0,0,0,0.616213397438776,47.12145077713363,1
247,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.75,0.6,0.6,0.6,0.72,11,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.24885373891719584,0.2975632672765519,0.9968343094936674,0.98,127.02745581762785,Ground_War,1,0,0,1,0.5743940427964197,57.02745581762785,1,0.4404635797604938,59.28276336181846,0,59.28276336181846,3.0070767255874813,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,4,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,1,0,1,0.6441768467904001,57.02745581762785,0
248,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.75,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11000000000000001,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.30189043499784396,1,0.020641624323525343,0.9099999999999999,111.82589439395879,Selective_Passage,0,0,0,0,0.3559854243076688,41.82589439395879,1,0.18351226389137507,44.440601730090556,10,34.440601730090556,-8.792015076033614,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.4527027027027027,0.47619047619047616,0.1763066909835139,1,-6,0,0,65,15,-1,-1,59,-50,-1,-1,1,1.25,1,0,0,0,0,0.6162000103011102,50.778480213588395,1
249,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11500000000000002,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.33120007453363853,1,0,0.97,109.24571911353965,Selective_Passage,0,0,0,0,0.36848539217598153,39.24571911353966,0.867197765309052,0.19821810844233118,41.56284915941942,10.64,30.92284915941942,-9.908178516809805,0.25,0.16000000000000003,0,0,0,0.02666666666666667,4,-1,0,0,0,1,1,1,0.5067567567567568,0.5178571428571429,0.25708323360431334,1,32,0,0,37,33,-1,-1,69,-4,-1,-1,2.5,1.25,1,0,0,0,0,0.6520400723600832,52.82653574227843,1
250,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0,0.6,0.6,0.6,0.72,10,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2954762646900184,0.8797906613349392,0.5151200555048525,0.97,122.57632479093402,Ground_War,1,0,0,1,0.6012674576737188,52.576324790934024,1,0.47207936196908096,56.6312529150096,0,56.6312529150096,5.406570832100769,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,2,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,1,0.6187497841470428,52.576324790934024,0
251,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.25,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.14,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.33274995797152945,1,0,0.97,108.81189091863271,Selective_Passage,0,0,0,0,0.37078823812339845,38.811890918632706,0.906492851985709,0.2009273389687041,41.985013129818554,11.56,30.425013129818552,-9.984378320016852,0.25,0.16000000000000003,0,1,0,0.013333333333333334,2,21,1,1,0,1,1,3,0.4594594594594595,0.4728682170542636,0.23640717698926839,1,14,0,0,20,25,-1,-1,34,5,-1,-1,2.5,1.25,1,0,0,0,0,0.645962750806141,50.827993334986125,0
252,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.25,0.6,0.6,0.6,0.72,136,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,1,0,0,1,68,0.9191176470588235,0.08088235294117647,0,0,0.08088235294117647,0.32,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3203291678154627,1,0,0.98,114.69279477185589,Ground_War,1,0,0,1,0.41658438922184454,44.69279477185589,0.9642353210118844,0.25480516379040535,54.42269293229793,0.5000000000000001,53.92269293229793,12.306530880589385,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,2,0.4552238805970149,0.47368421052631576,0.02653561456981297,0,-1,0,0,40,10,-1,-1,-1,-30,-1,-1,1,1.25,1,0,0,0,0,0.6396085455979468,45.91107331790627,1
253,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.5,0.6,0.6,0.6,0.72,36,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2666952990300364,0.5955995678590983,0.9883066054750343,0.97,121.28874245394559,Accidental_War,0,1,0,1,0.4225449666898563,51.288742453945595,1,0.26181760787041913,59.54520003358388,0.4,59.14520003358388,10.475276772851053,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,2,2,0.38235294117647056,0,0.11788223981452225,0,-1,0,0,-1,28,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,0,0,1,0.6466611379573733,58.14273872363868,0
254,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.5,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.10999999999999999,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3182423274430657,1,0,0.98,113.79902217840372,Selective_Passage,0,0,0,0,0.37761300865427616,43.79902217840372,0.982893145670323,0.20895648076973664,49.14169725370324,0,49.14169725370324,7.123566767066038,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.4797297297297297,0.5,0.059211847442705794,1,110,0,0,29,13,-1,-1,139,-16,-1,-1,1,1.25,1,0,0,0,0,0.6277760059286785,46.555669370779356,1
255,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.75,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.13500000000000006,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31432884,1,0,0.97,110.90084099452703,Selective_Passage,0,0,0,0,0.34837282460335117,40.90084099452703,1,0.1745562642392367,49.51818872,1.7500000000000004,47.76818872,9.156463633963952,0.25,0.16000000000000003,0,1,0,0.013333333333333334,2,32,0,0,1,0,1,0,0.47297297297297297,0.4830508474576271,0.264751460352701,1,0,0,0,31,31,-1,-1,31,0,-1,-1,2.5,1.25,1,0,0,0,0,0.6441768467904001,55.62859195088954,0
256,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.75,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.12000000000000005,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3196985168597749,1,0,0.97,111.8961254842402,Selective_Passage,0,0,0,0,0.3475745313265284,41.89612548424021,0.9694033807902313,0.1736170956782687,43.31326421368833,10.09,33.223264213688324,-10.324834845895104,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.46621621621621623,0,0.09272296070285013,0,-1,0,0,-1,12,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6162000103011102,46.17787475002821,0
257,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,Backchannel_Bargaining,1,0,0,1,117,0.78,0.22,0,0,0.22,0.44499999999999984,Active_Military_War | Prolonged_Economic_War | Selective_Passage | Backchannel_Bargaining,0.33360927524918466,1,0,0.97,108.46706471206919,Selective_Passage,0,0,0,0,0.373807854432674,38.46706471206919,0.8276193114835791,0.20447982874432236,46.57088990193063,3.949999999999998,42.62088990193063,5.538433586481929,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.49324324324324326,0.5348837209302325,0.1719455020639601,1,55,0,0,63,25,-1,-1,118,-38,-1,-1,2.5,1.25,1,0,0,0,0,0.6500751671837117,46.4547500290741,1
258,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0,0.6,0.6,0.6,0.72,65,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3032392157780948,1,0.051359376622580666,0.9199999999999999,115.00558143715068,Ground_War,1,0,0,1,0.4234089714921063,45.00558143715069,1,0.26283408410836034,52.783952937320024,0.4,52.383952937320025,9.837828666892449,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,2,0.3968253968253968,0,0.03758746596315477,0,-1,0,0,-1,12,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6883794017876164,46.76329520395428,0
259,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.25,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11500000000000005,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3166210617443416,1,0.06434060366903177,0.97,112.30413389393554,Selective_Passage,0,0,0,0,0.37173222097508274,42.30413389393554,0.9673083121330757,0.2020379070295091,49.01653847718779,0.8,48.21653847718779,7.883206111002991,0.25,0.16000000000000003,0,0,0,0.006666666666666667,1,-1,0,0,1,0,1,0,0.4527027027027027,0.47435897435897434,0.15878624316265846,1,5,0,0,71,28,-1,-1,76,-43,-1,-1,2.5,1.25,1,0,0,0,0,0.6519164559622999,50.28939856260047,1
260,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.25,0.6,0.6,0.6,0.72,9,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.1823925898379037,0.3522894409092848,1,0.63,127.27460488412291,Ground_War,1,0,0,1,0.6219205595193691,57.27460488412291,1,0.4963771288463166,61.74577458135233,0,61.74577458135233,5.9615595963058965,0.25,0.16000000000000003,0,0,0,0.1111111111111111,1,-1,0,0,1,0,4,0,0,0,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,1,0,1,0.6332218680899291,57.27460488412291,0
