run,decision-noise,observation-error-rate,initial-israel-friction,initial-israel-security-perception,initial-iran-assets,initial-iran-regime-stability,initial-mine-count,mine-batch-size,max-ticks,tau-d-rate,diplomacy-bridge-prob,tau-c-rate,tau-k-rate,selective-targeting-recognition,initial-insurer-memory,initial-operator-memory,initial-market-memory,initial-israel-incomplete-victory-aversion,[step],military-layer,economic-war-layer,access-layer,diplomacy-layer,ever-backchannel,ever-ceasefire-talks,ever-fragile-arrangement,diplomacy-bridge-count,first-backchannel-tick-report,no-talks-share,backchannel-share,ceasefire-talks-share,fragile-arrangement-share,diplomatic-activation-share,max-diplomatic-momentum-report,strategic-regime,throughput,insurance,operator-caution,permission-factor,brent-crude-price,crisis-state,outcome-ground-war,outcome-accidental-war,outcome-escalation-cascade,outcome-severe-escalation,awrp-current,risk-premium,market-memory,disruption-belief,risk-premium-gross-signal,risk-premium-reassurance-signal,risk-premium-target,risk-premium-gap,market-shock-build-up-rate,market-recovery-rate-current,outcome-managed-stalemate,ever-managed-stalemate,ms-condition-this-tick,ms-share,ms-duration,first-managed-stalemate-tick,military-pause-window-flag,military-deescalation-window-flag,major-action-this-tick-flag,low-intensity-military-flag,commercial-non-normalization-score,ticks-since-major-strike-flag,risk-premium-decay-share,risk-premium-post-deescalation-decay-share,risk-premium-normalized-recovery,price-recovery-20pct-fired,price-recovery-lag-20pct-deescalation,price-recovery-fired,price-recovery-strict-fired,tick-military-deescalation-window-start,tick-awrp-recovery-frac,tick-price-recovery-frac,tick-price-recovery-frac-strict,tick-price-recovery-20pct,awrp-recovery-lag-frac-deescalation,price-recovery-lag-frac-deescalation,price-recovery-lag-frac-strict,tau-c-over-tau-m,tau-k-over-tau-m,tau-d-over-tau-m,insurance-floor-hit,operator-caution-ceiling-hit,awrp-ceiling-hit,risk-premium-high-hit,outcome-tau-c-leads-frac-deescalation
327,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.6,1,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3252345080759129,1,0,0.98,108.42527855887303,Selective_Passage,0,0,0,0,0.3713786203055972,38.42527855887304,0.9203781196274144,0.20162190624187903,45.272839344191596,10.1,35.172839344191594,-4.06554901835181,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.4797297297297297,0,0.23169932818572228,1,-1,0,0,-1,23,-1,-1,35,-1,-1,-1,1.6666666666666667,1,1,0,0,0,0,0
328,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,113,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,1,0,0,1,50,0.5575221238938053,0.4424778761061947,0,0,0.4424778761061947,0.4049999999999999,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3151241055378116,1,0,0.97,113.89544781733717,Accidental_War,0,1,0,1,0.41165145826484456,43.89544781733717,0.9928897652366462,0.24900171560569948,52.19662065634633,1.2499999999999982,50.94662065634633,9.401563785345552,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.45045045045045046,0.46774193548387094,0.023897519420299957,1,12,0,0,50,18,-1,-1,62,-32,-1,-1,1.25,1,1,0,0,0,0,1
329,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11000000000000001,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3310446710416564,1,0,0.97,108.992722927334,Selective_Passage,0,0,0,0,0.361426212698668,38.99272292733401,0.886390417710163,0.1899131914101976,44.60736499585645,1.78,42.82736499585645,5.1128560913632555,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.44594594594594594,0.5238095238095238,0.1812387557772202,1,-32,0,0,128,13,-1,-1,96,-115,-1,-1,1,1,1,0,0,0,0,1
330,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.1,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3175212809830612,1,0,0.97,111.60023506606939,Selective_Passage,0,0,0,0,0.3829659376308508,41.600235066069395,0.988750823905081,0.21525404427158917,43.64461641513443,10.19,33.45461641513443,-10.182023313668708,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.46621621621621623,0,0.10264530053805287,1,-1,0,0,-1,11,-1,-1,105,-1,-1,-1,0.7142857142857143,1,1,0,0,0,0,0
331,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.25,1,0,0.6,0.6,0.6,0.72,103,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,1,0,0,1,45,0.7669902912621359,0.23300970873786409,0,0,0.23300970873786409,0.31,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2952022296551556,0.9987218777771767,0.9923795122641601,0.98,117.57157364666487,Accidental_War,0,1,0,1,0.3977894472930591,47.571573646664874,1,0.23269346740359897,53.12917508782041,0.20000000000000157,52.929175087820404,7.143468588207369,0.25,0.2,0,1,0,0.04854368932038835,5,18,0,0,1,0,2,0,0.46534653465346537,0.4823529411764706,0.09786852482508483,1,28,0,0,17,47,-1,-1,45,30,-1,-1,4,1,1,0,1,0,0,0
332,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,67,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09000000000000002,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.29312484,1,1,0.97,115.35188230411339,Accidental_War,0,1,0,1,0.4002987127601837,45.35188230411339,1,0.23564554442374547,53.208756720000004,0.10000000000000002,53.10875672,10.342499221182152,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,2,0,0.4307692307692308,0,0.15398034318820975,1,-1,0,0,-1,31,-1,-1,35,-1,-1,-1,2.5,1,1,0,1,0,0,0
333,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.6,1,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,0,92,0.9933333333333333,0.006666666666666667,0,0,0.006666666666666667,0.20000000000000004,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31524045592068184,1,0,0.97,112.00875051259791,Selective_Passage,0,0,0,0,0.37949072276563056,42.00875051259791,0.9918495107585132,0.21116555619485952,46.57883478473693,10,36.57883478473693,-6.787394659826234,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.4527027027027027,0.46511627906976744,0.09588058412175504,1,-19,0,0,106,25,-1,-1,87,-81,-1,-1,1.6666666666666667,1,1,0,0,0,0,1
334,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,95,0.96,0.04,0,0,0.04,0.3,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3184197012044814,1,0,0.97,112.00950138848631,Selective_Passage,0,0,0,0,0.3866242494182788,42.009501388486306,0.9634248157814058,0.21955794049209265,46.092840265101216,0.8,45.29284026510122,4.377785168819884,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.4594594594594595,0.4482758620689655,0.1490994503737758,1,-60,0,0,91,19,-1,-1,31,-72,-1,-1,1.25,1,1,0,0,0,0,1
335,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,Backchannel_Bargaining,1,0,0,2,70,0.5533333333333333,0.44666666666666666,0,0,0.44666666666666666,0.36000000000000004,Active_Military_War | Prolonged_Economic_War | Selective_Passage | Backchannel_Bargaining,0.3360141530251338,1,0,0.9099999999999999,103.98026507790792,Selective_Passage,0,0,0,0,0.3860327922185709,33.98026507790791,0.6988231079220565,0.2188621084924363,44.87281211117788,4.000000000000001,40.87281211117788,9.190062711026624,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.48299319727891155,0.4936708860759494,0.36694187349290874,1,-50,0,0,70,15,-1,-1,20,-55,-1,-1,1,1,1,0,0,0,0,1
336,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,13,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3174761882118505,1,0,0.98,118.19785187022491,Accidental_War,0,1,0,1,0.4976025351472474,48.19785187022491,0.9897429707115867,0.3501206295849969,52.05881293192596,0,52.05881293192596,5.1479480822680586,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,2,0,0.18181818181818182,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0.7142857142857143,1,1,0,0,0,0,0
337,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.25,1,0,0.6,0.6,0.6,0.72,10,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.1997516,0.1,1,0.7999999999999999,125.09608308042448,Ground_War,1,0,0,1,0.6276673025762962,55.09608308042448,1,0.5031380030309368,61.6054648,0.4,61.2054648,8.145842292767362,0.25,0.2,0,0,0,0.1,1,-1,0,0,0,1,4,2,0.125,0.1111111111111111,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,4,1,1,1,1,0,1,0
338,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,10,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.27365780490165864,0.44100761375500375,0.8079935636196381,0.98,119.28950525288506,Accidental_War,0,1,0,1,0.5918469603648068,49.289505252885064,0.8986378821216351,0.4609964239585962,58.92343624990859,0,58.92343624990859,12.845241329364704,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,4,0,0.25,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1,1,0,0,0,0,0
339,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.6,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.1700000000000001,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32642740671689197,1,0,0.98,111.00206745987677,Selective_Passage,0,0,0,0,0.3561717464055102,41.00206745987677,0.9097127644938491,0.18373146635942372,45.09048719761427,1.100000000000001,43.99048719761427,3.984559650316669,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.4797297297297297,0.4791666666666667,0.10848731526425874,1,0,0,0,53,19,-1,-1,53,-34,-1,-1,1.6666666666666667,1,1,0,0,0,0,1
340,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.17000000000000004,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3186574097277869,1,0,0.97,110.76607325184649,Selective_Passage,0,0,0,0,0.3691501358979167,40.76607325184649,0.9612995339408228,0.19900015987990194,46.05650301229915,2.0000000000000004,44.05650301229915,4.3872396806035425,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.4527027027027027,0,0.15115351808829044,1,-1,0,0,-1,17,-1,-1,71,-1,-1,-1,1.25,1,1,0,0,0,0,0
341,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.12500000000000003,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3315140685474052,1,0,0.97,108.51404251014927,Selective_Passage,0,0,0,0,0.355769242922516,38.514042510149274,0.9172781610117975,0.18325793285001876,42.170658317555265,10.860000000000001,31.310658317555266,-9.004230240742508,0.25,0.2,0,0,0,0.006666666666666667,1,-1,0,0,0,1,1,2,0.5,0.5182481751824818,0.24935070243294488,1,6,0,0,12,15,-1,-1,18,3,-1,-1,1,1,1,0,0,0,0,0
342,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.10500000000000001,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3259102957586147,1,0,0.98,112.46491491063566,Selective_Passage,0,0,0,0,0.3945020782447417,42.46491491063566,0.9589823017639063,0.2288259744055785,42.83467855190822,10.09,32.74467855190822,-12.150295448409302,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.4864864864864865,0.5,0.07086796797757207,0,-1,0,0,25,13,-1,-1,-1,-12,-1,-1,0.7142857142857143,1,1,0,0,0,0,1
343,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.25,1,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.1800000000000001,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.29361239550604745,0.9940654812289271,0.987063647659957,0.97,113.39103769100032,Selective_Passage,0,0,0,0,0.3943827354407844,43.39103769100032,0.994593185168092,0.22868557110680512,47.556841997456786,10.8,36.75684199745679,-8.292744616929411,0.25,0.2,0,1,0,0.02666666666666667,4,18,0,0,0,1,2,1,0.4557823129251701,0.44966442953020136,0.15403835626501686,1,35,0,0,0,39,-1,-1,35,39,-1,-1,4,1,1,0,0,0,0,0
344,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,125,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,1,0,0,0,32,0.984,0.016,0,0,0.016,0.21000000000000008,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3215215608732071,1,5.717598949439573e-4,0.98,113.8631084586547,Ground_War,1,0,0,1,0.4051698522404353,43.86310845865469,0.9534660926434134,0.24137629675345326,51.43907399210363,0.4,51.03907399210363,9.56795404459858,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,2,0.4918032786885246,0.5111111111111111,0.030233307160999645,0,-1,0,0,79,26,-1,-1,-1,-53,-1,-1,2.5,1,1,0,0,0,0,1
345,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.6,1,0,0.6,0.6,0.6,0.72,15,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.25013086767513754,0.346662128400765,0.9950282782118531,0.97,124.10196184584417,Accidental_War,0,1,0,1,0.5266967934365145,54.10196184584417,1,0.38434916874884056,58.93453078723964,0.4,58.53453078723964,5.910091921860619,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,4,2,0.23076923076923078,0,0.02981517034539932,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.6666666666666667,1,1,0,1,0,1,0
346,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.135,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3432531054122763,1,0,0.98,108.52836043259963,Selective_Passage,0,0,0,0,0.37875431326733844,38.52836043259963,0.7995918984804732,0.21029919207922165,40.147200752921805,10.39,29.757200752921804,-10.963949599597278,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.46621621621621623,0.47560975609756095,0.15075962586952535,0,-1,0,0,67,15,-1,-1,-1,-52,-1,-1,1.25,1,1,0,0,0,0,1
347,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.10500000000000001,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32551998759141315,1,0,0.97,108.93684067447342,Selective_Passage,0,0,0,0,0.3500815160715104,38.93684067447341,0.9695870603161013,0.1765664894958946,43.0710400690803,11.26,31.8110400690803,-8.907250756741384,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,2,0.4594594594594595,0.46875,0.143616083511285,0,-1,0,0,53,16,-1,-1,-1,-37,-1,-1,1,1,1,0,0,0,0,1
348,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.1,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3264346857181666,1,0,0.98,111.13087733763072,Selective_Passage,0,0,0,0,0.37913656491364867,41.13087733763073,0.9580293021075951,0.21074889989841022,42.78864385062697,10.49,32.298643850626966,-11.040291858754706,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.4864864864864865,0.5121951219512195,0.10299917827099594,0,-1,0,0,67,13,-1,-1,-1,-54,-1,-1,0.7142857142857143,1,1,0,0,0,0,1
349,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.25,1,0,0.6,0.6,0.6,0.72,106,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.07500000000000001,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2910327981242865,0.9682870198321375,1,0.97,116.4418185143872,Ground_War,1,0,0,1,0.3953228779497179,46.4418185143872,1,0.2297916211173152,56.28690035978714,0.8,55.48690035978714,12.060109127199922,0.25,0.2,0,0,0,0.03773584905660377,4,-1,0,0,0,1,2,2,0.44660194174757284,0.45161290322580644,0.1134492890573508,1,66,0,0,12,45,-1,-1,78,33,-1,-1,4,1,1,0,1,0,0,0
350,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.30522310577561035,1,0.7810524228262139,0.97,109.90289457821594,Selective_Passage,0,0,0,0,0.37930767320315345,39.902894578215935,0.9986421403955792,0.2109502037684158,44.28379209832955,11.26,33.02379209832955,-8.598878099857984,0.25,0.2,0,0,0,0.006666666666666667,1,-1,0,0,0,1,2,2,0.4557823129251701,0.44966442953020136,0.19816039526958826,1,92,0,0,0,35,-1,-1,92,35,-1,-1,2.5,1,1,0,0,0,0,0
351,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.6,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.07,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3136265511740779,1,0.03312058224496288,0.97,114.90678155668613,Selective_Passage,0,0,0,0,0.3996721740336284,44.90678155668613,1,0.23490844003956288,49.54768485068873,0.30000000000000004,49.247684850688735,5.787871058670149,0.25,0.2,0,0,0,0.006666666666666667,1,-1,0,0,1,0,1,0,0.46258503401360546,0.4563758389261745,0.08012224846322456,1,34,0,0,0,24,-1,-1,34,24,-1,-1,1.6666666666666667,1,1,0,0,0,0,0
352,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,9,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2609317778649978,0.5538989519619125,0.7560928144701763,0.9303199999999999,119.1131301151337,Accidental_War,0,1,0,1,0.5691958825787852,49.1131301151337,1,0.43434809715151196,57.23747161789862,1.2000000000000002,56.03747161789862,9.232455337019893,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,4,3,0.2857142857142857,0,0.018394027167165743,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.25,1,1,0,0,0,0,0
353,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,141,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.10500000000000004,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.31432884,1,0,0.97,113.03387562531128,Ground_War,1,0,0,1,0.41253157853690103,43.03387562531128,1,0.25003715121988357,52.31818872,1.6,50.71818872,10.245750792918287,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,3,0.4676258992805755,0.4854368932038835,0.13691200418093527,1,-5,0,0,37,17,-1,-1,32,-20,-1,-1,1,1,1,0,0,0,0,1
354,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,124,0.96,0.04,0,0,0.04,0.31,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.36072365095132,1,0,0.97,102.93381752305774,Selective_Passage,0,0,0,0,0.3343989528330761,32.93381752305774,0.6995922309881115,0.15811641509773658,38.24455032429714,11.790000000000001,26.454550324297138,-8.099083998450752,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,2,0.4594594594594595,0.5185185185185185,0.30429887740024614,1,0,0,0,122,11,-1,-1,122,-111,-1,-1,0.7142857142857143,1,1,0,0,0,0,1
355,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.25,1,0,0.6,0.6,0.6,0.72,16,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.015,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.25003088927064365,0.31642507383342955,1,0.98,126.96801307454591,Ground_War,1,0,0,1,0.5903301612186014,56.96801307454591,1,0.4592119543748252,60.499320436045835,0,60.499320436045835,4.7084098153332405,0.25,0.2,0,0,0,0.0625,1,-1,0,0,1,0,4,0,0.07692307692307693,0.06666666666666667,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,4,1,1,0,1,0,1,0
356,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,9,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.275836821878688,0.5043085211366702,0.6948968199231895,0.98,121.5567729685589,Ground_War,1,0,0,1,0.6432784989253646,51.5567729685589,0.9016610379497287,0.5215041163827818,55.68959922485172,0,55.68959922485172,5.510435008390424,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,4,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1,1,0,0,0,1,0
357,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.6,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.10000000000000003,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3236921413739602,1,0,0.98,114.38909502853153,Selective_Passage,0,0,0,0,0.3971326285067759,44.38909502853153,0.9599329665852535,0.23192073941973632,43.00133866989415,10.09,32.91133866989415,-14.347195448296723,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.4489795918367347,0.43103448275862066,0.08580108300984553,1,-5,0,0,91,20,-1,-1,86,-71,-1,-1,1.6666666666666667,1,1,0,0,0,0,1
358,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,10,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2796701916843767,0.7085774651307938,0.5430037415285555,0.9503999999999998,117.72452154118886,Accidental_War,0,1,0,1,0.5204496419463562,47.72452154118886,1,0.37699957876041906,55.52238715847142,0,55.52238715847142,10.39715415637675,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,2,0,0.25,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.25,1,1,0,0,0,0,0
359,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,20,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.05,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.31432884,1,0,0.97,116.73662212287418,Ground_War,1,0,0,1,0.46610035856595766,46.73662212287418,1,0.3130592453717149,52.31818872,0.20000000000000004,52.11818872,7.175422129501094,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,2,0,0.2222222222222222,0,0.007250371074326285,0,-1,0,0,-1,17,-1,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0
360,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,69,0.7333333333333333,0.26666666666666666,0,0,0.26666666666666666,0.34,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3534998519868349,1,0,0.97,105.65314831821755,Selective_Passage,0,0,0,0,0.34782419409324783,35.65314831821754,0.6690365645113129,0.1739108165802916,38.169059616493215,10.29,27.879059616493215,-9.717610877155408,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.4489795918367347,0.4634146341463415,0.1320198338660755,1,1,0,0,67,11,-1,-1,68,-56,-1,-1,0.7142857142857143,1,1,0,0,0,0,1
361,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.25,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.15000000000000005,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.29269774468548015,0.9933788928495921,0.999543204962353,0.97,116.16104045586364,Selective_Passage,0,0,0,0,0.3917441128687985,46.16104045586364,1,0.22558130925740996,50.46642136611228,0.9000000000000006,49.56642136611228,4.540507880331518,0.25,0.2,0,1,0,0.02,3,135,0,0,1,0,2,0,0.49324324324324326,0.5114503816793893,0.16810608970377539,1,15,0,0,18,41,-1,-1,33,23,-1,-1,4,1,1,0,1,0,0,0
